danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,track_name,artist_name,realkey,preview_url
0.775,0.743,C,-8.794,Major,0.0306,0.000868,0.0721,0.177,0.649,125.612,4Lz7zvtWOXJlJ591pSo7Tu,spotify:track:4Lz7zvtWOXJlJ591pSo7Tu,324413,4,"Temptation - 7"" Versio",New Order,CMajor,969ae153dd7d760c22ea7c1492422475203979ff?cid=774b29d4f13844c495f206cafdad9c86
0.793,0.703,C,-9.548,Major,0.0581,0.000726,0.88,0.075,0.856,130.27,1RSy7B2vfPi84N80QJ6frX,spotify:track:1RSy7B2vfPi84N80QJ6frX,450800,4,Blue Monday - 2016 Rem,New Order,CMajor,10e07dace315bc7f3a7a725fdac3fba7f22b0f2f?cid=774b29d4f13844c495f206cafdad9c86
0.702,0.805,D,-9.423,Major,0.0629,0.154,0.00173,0.0923,0.919,119.831,4REb96ZoYZ9uKHGU2yIVTU,spotify:track:4REb96ZoYZ9uKHGU2yIVTU,249147,4,"Confusion - UK 7"" Prom",New Order,DMajor,b8807988215f82fd3ac28ba7a6930bab8baf7e87?cid=774b29d4f13844c495f206cafdad9c86
0.676,0.645,C,-7.8,Major,0.0316,0.0221,0.000291,0.086,0.896,113.088,7i3VcCx9tvMKjWcPjf57eu,spotify:track:7i3VcCx9tvMKjWcPjf57eu,236320,4,"Thieves like Us - 7"" P",New Order,CMajor,2ad24cfef15aa9dd311080d636751b11fc6a770f?cid=774b29d4f13844c495f206cafdad9c86
0.607,0.851,C,-7.817,Major,0.0304,0.0118,0.145,0.384,0.867,130.527,0T4X2GccMCUlsjrTV1L9jw,spotify:track:0T4X2GccMCUlsjrTV1L9jw,265293,4,"The Perfect Kiss - 7"" ",New Order,CMajor,63a458508f1589f39ba006a6d2e80f5bca4e7a2c?cid=774b29d4f13844c495f206cafdad9c86
0.631,0.968,D,-5.638,Major,0.0641,0.037,4.17e-05,0.107,0.755,125.385,5sBqPuJPv00Vv5GDcEfL8y,spotify:track:5sBqPuJPv00Vv5GDcEfL8y,206427,4,"Sub-culture - 7"" Edit;",New Order,DMajor,590df05ecea1cdaa0b13d6984c91e69e070ce404?cid=774b29d4f13844c495f206cafdad9c86
0.673,0.956,D,-6.671,Minor,0.0465,0.0258,7.98e-05,0.2,0.818,122.276,0LlfU7ff0f4HItHUxa5gI5,spotify:track:0LlfU7ff0f4HItHUxa5gI5,264453,4,"Shellshock - 7"" Edit; ",New Order,DMinor,c4111507410d8a0fd2880cbe0f8c17cfe04b05bb?cid=774b29d4f13844c495f206cafdad9c86
0.555,0.924,E,-6.101,Minor,0.0522,0.0709,0.000921,0.146,0.647,116.093,1JJnMIHRpnxUsHnMVhhkPc,spotify:track:1JJnMIHRpnxUsHnMVhhkPc,211667,4,State of the Nation - ,New Order,EMinor,3ae5c980ea968f0384e6d78acb1a237852c32acd?cid=774b29d4f13844c495f206cafdad9c86
0.67,0.886,A#,-7.024,Major,0.0461,0.0131,0.513,0.0577,0.944,118.522,1lDzg2JUvcQSPgIfzMWmFe,spotify:track:1lDzg2JUvcQSPgIfzMWmFe,225173,4,Bizarre Love Triangle ,New Order,A#Major,343cb7fa400b715234b407611549be86228da722?cid=774b29d4f13844c495f206cafdad9c86
0.608,0.924,C,-5.919,Major,0.035,0.261,0.012,0.338,0.948,117.231,5uyJ7fbjk6xZzt5UL5jcQg,spotify:track:5uyJ7fbjk6xZzt5UL5jcQg,252053,4,True Faith - 2015 Rema,New Order,CMajor,2a63e1bc16ec5c5f09d1c926f7268c95e698ead3?cid=774b29d4f13844c495f206cafdad9c86
0.54,0.863,C,-5.575,Major,0.0348,0.000741,0.0704,0.111,0.712,112.257,7xOoJsp1De6gHeFCS0ENPf,spotify:track:7xOoJsp1De6gHeFCS0ENPf,223400,4,Touched by the Hand of,New Order,CMajor,8cec9157629d9b7d53e33270680cfe0eaff98e66?cid=774b29d4f13844c495f206cafdad9c86
0.701,0.878,G,-7.911,Major,0.035,2.79e-05,0.522,0.0608,0.875,130.512,3PQEaRs2JEwtk79IqbQYt1,spotify:track:3PQEaRs2JEwtk79IqbQYt1,251973,4,Blue Monday '88 - 2015,New Order,GMajor,2a5a70c01309117a1a028e1c8db3f2eed89664eb?cid=774b29d4f13844c495f206cafdad9c86
0.661,0.994,C,-6.14,Major,0.0687,0.000722,0.847,0.0968,0.769,124.87,6zJYzNtno7ehjOtDryEBIF,spotify:track:6zJYzNtno7ehjOtDryEBIF,190827,4,"Fine Time - 7"" Version",New Order,CMajor,59d1e31c6c3166233671c6646ab9bbd09fd40daf?cid=774b29d4f13844c495f206cafdad9c86
0.626,0.831,C,-6.127,Major,0.0532,0.0187,0.177,0.0663,0.737,129.372,5O9xPwtOVjjFviwu2oJZKu,spotify:track:5O9xPwtOVjjFviwu2oJZKu,240120,4,"Round & Round - 7"" Ver",New Order,CMajor,a111ce67d2be4058be122374eaeff8a663f2ed42?cid=774b29d4f13844c495f206cafdad9c86
0.548,0.781,C,-7.115,Major,0.0286,0.0641,0.128,0.108,0.79,117.989,1kGG10Dvs406nFVgXcUgzc,spotify:track:1kGG10Dvs406nFVgXcUgzc,218160,4,"Run 2 - 7"" Remix Edit;",New Order,CMajor,421ac8183c3c2ed3a5ee9127963bfa0372fd969e?cid=774b29d4f13844c495f206cafdad9c86
0.61,0.93,C#,-5.861,Major,0.0511,0.0273,0.0322,0.107,0.729,123.908,1itQXrdFdilpN4OI4Nxh6Q,spotify:track:1itQXrdFdilpN4OI4Nxh6Q,272133,4,World in Motion - 2015,New Order,C#Major,a0c7735e574fb0132f1fc240ec0f3fa4c71d16a7?cid=774b29d4f13844c495f206cafdad9c86
0.506,0.931,F,-5.635,Major,0.0305,0.00146,0.0227,0.27,0.865,129.568,3Mqo76SMHsjGZknwQvajJr,spotify:track:3Mqo76SMHsjGZknwQvajJr,248973,4,Regret - 2015 Remaster,New Order,FMajor,f52c087b08f640adc349fb1ccb961a053eda9b9c?cid=774b29d4f13844c495f206cafdad9c86
0.623,0.802,A,-7.363,Minor,0.0269,0.00946,0.329,0.111,0.8,104.991,0nCC93KTRwIN4cHNUBfar1,spotify:track:0nCC93KTRwIN4cHNUBfar1,239480,4,Ruined in a Day - Radi,New Order,AMinor,a9f819e675d9480d5d581cde58628fe99222ed35?cid=774b29d4f13844c495f206cafdad9c86
0.595,0.904,D,-6.805,Minor,0.0349,0.0035,0.00378,0.0533,0.841,127.61,1LI9qxcm3n6iTxPi6fT6HM,spotify:track:1LI9qxcm3n6iTxPi6fT6HM,222147,4,World (The Price of Lo,New Order,DMinor,0bf4d1849fce0292d32ae6976e769ffd3bde7782?cid=774b29d4f13844c495f206cafdad9c86
0.601,0.889,F,-8.29,Major,0.0458,0.00564,0.231,0.0883,0.67,125.935,5n7sDwrDADAep1mIdCpsh1,spotify:track:5n7sDwrDADAep1mIdCpsh1,283907,4,Spooky - Minimix; 2015,New Order,FMajor,e396abc971fca4761a4342a992f9aeab6f0fb8e1?cid=774b29d4f13844c495f206cafdad9c86
0.558,0.943,G#,-5.718,Major,0.0341,0.0567,0.159,0.203,0.789,125.047,35KkE4IibzJmc7kvKyJqX1,spotify:track:35KkE4IibzJmc7kvKyJqX1,243053,4,Nineteen63 - Arthur Ba,New Order,G#Major,1484e65d325f363d6ce91a54e9cf0ddcc2906d7a?cid=774b29d4f13844c495f206cafdad9c86
0.502,0.902,G#,-4.877,Minor,0.0296,0.000598,0.0386,0.0804,0.472,136.09,6we46yC7yWsGc9qTIpxaXR,spotify:track:6we46yC7yWsGc9qTIpxaXR,259693,4,Crystal - Radio Edit; ,New Order,G#Minor,52299f4f64d6642c8aed61879264008b54a1b890?cid=774b29d4f13844c495f206cafdad9c86
0.603,0.899,A,-4.126,Major,0.0317,0.00243,1.27e-05,0.104,0.634,126.0,0MuNOo4Io9BJnkgJQu4N7L,spotify:track:0MuNOo4Io9BJnkgJQu4N7L,228467,4,60 Miles an Hour - Rad,New Order,AMajor,b404cfb39e2312ed630a28fc65b4577f714ce93d?cid=774b29d4f13844c495f206cafdad9c86
0.523,0.931,F#,-6.055,Minor,0.0616,0.00348,0.0278,0.0733,0.638,134.0,1Tsz0XQarLCHMAxtEbPYG4,spotify:track:1Tsz0XQarLCHMAxtEbPYG4,236347,4,Here to Stay - Radio E,New Order,F#Minor,3e7cd237829f005a2375dfd86fc9dec0571d72c4?cid=774b29d4f13844c495f206cafdad9c86
0.635,0.712,D,-6.032,Major,0.0329,0.00866,0.391,0.0457,0.648,140.014,3GPMclL9sqQ88OrU2dDRK4,spotify:track:3GPMclL9sqQ88OrU2dDRK4,226733,4,Krafty - Single Edit; ,New Order,DMajor,710ccb48af312c9177f66908831e2aae3ba166b6?cid=774b29d4f13844c495f206cafdad9c86
0.628,0.927,C,-6.114,Major,0.0288,0.00233,0.000886,0.266,0.948,120.043,12bEqaMQnhHi5GZQwUHGJj,spotify:track:12bEqaMQnhHi5GZQwUHGJj,225827,4,Jetstream - Radio Edit,New Order,CMajor,43326459d8b7bc1c9044fe8cfe8755c0a0c122c2?cid=774b29d4f13844c495f206cafdad9c86
0.512,0.856,D,-5.72,Major,0.0388,0.00389,0.469,0.117,0.774,133.006,1Z2Eh6u6WQrjzz4W0CeXz9,spotify:track:1Z2Eh6u6WQrjzz4W0CeXz9,231587,4,Waiting for the Sirens,New Order,DMajor,17460ae693838ada9c225a227e21558a33f92ebd?cid=774b29d4f13844c495f206cafdad9c86
0.536,0.831,F#,-5.558,Major,0.0286,0.000665,0.00172,0.0959,0.468,135.977,18GGANUUrvb5exlNwp7cVb,spotify:track:18GGANUUrvb5exlNwp7cVb,252240,4,Turn - Stephen Street ,New Order,F#Major,fa0caae58f09a15ecdda9f5eca5aabb70d23cee9?cid=774b29d4f13844c495f206cafdad9c86
0.527,0.908,C#,-5.441,Major,0.0457,0.000587,0.113,0.113,0.461,138.06,1DTfeFm3A7UyGhjO6Dln3O,spotify:track:1DTfeFm3A7UyGhjO6Dln3O,263467,4,I'll Stay with You - 2,New Order,C#Major,6dbc05c35d10b6b983e3ed16f7320877ca854f6c?cid=774b29d4f13844c495f206cafdad9c86
0.524,0.899,G#,-5.671,Minor,0.15,0.00495,0.000844,0.0974,0.459,139.949,3GbezEfwXXetZXTYWFRPjp,spotify:track:3GbezEfwXXetZXTYWFRPjp,281143,4,Dying Star - 2013,Au5,G#Minor,aab39e23d005a91761fbcd64cf294e06e9b7a49b?cid=774b29d4f13844c495f206cafdad9c86
0.618,0.937,B,-4.352,Minor,0.0582,0.000983,0.815,0.129,0.253,125.009,0JZqVnHw3lxOvR7mjxPLic,spotify:track:0JZqVnHw3lxOvR7mjxPLic,251520,4,Descender - 2015,Case & Point,BMinor,4ab9191863155615dfe6fd7c801d5c2744010495?cid=774b29d4f13844c495f206cafdad9c86
0.703,0.844,D,-5.869,Minor,0.0786,0.0781,0.177,0.112,0.337,121.936,18TupKIJplXugztXCYH3NL,spotify:track:18TupKIJplXugztXCYH3NL,248000,4,U - 2017,ellis,DMinor,44740609cfa96e956b20b94c33610ee9ef571031?cid=774b29d4f13844c495f206cafdad9c86
0.483,0.869,F,-3.467,Major,0.0483,0.035,0.0,0.511,0.272,80.011,0HVGEaoG6jgkWlRVHTTxIf,spotify:track:0HVGEaoG6jgkWlRVHTTxIf,237699,4,Can You Hear It - 2015,Grant Bowtie,FMajor,df8880b43012aa0ac2b466a7485d792d16b2c561?cid=774b29d4f13844c495f206cafdad9c86
0.733,0.745,A,-4.614,Minor,0.0646,0.506,0.0835,0.084,0.421,125.037,0ia1yM0yP6wQk3MjBLlxh0,spotify:track:0ia1yM0yP6wQk3MjBLlxh0,188160,4,Feels Like Love - 2019,Laszlo,AMinor,ff844fd9ed1bdd930612376ff463881d8072f550?cid=774b29d4f13844c495f206cafdad9c86
0.82,0.61,B,-8.018,Major,0.0313,0.0212,0.85,0.124,0.5,122.026,2pn5cFcrm8GBtpnMRUrjQk,spotify:track:2pn5cFcrm8GBtpnMRUrjQk,285000,4,Ten Years Ago Today - ,Mango,BMajor,b1f881fb0d11224f8487346ea11bdde7ef327eb0?cid=774b29d4f13844c495f206cafdad9c86
0.814,0.766,F#,-3.625,Minor,0.148,0.00192,0.749,0.531,0.608,127.968,4f28O1tOHmMCRnJdO36z2a,spotify:track:4f28O1tOHmMCRnJdO36z2a,204375,4,Easter Egg - 2014,Nitro Fun,F#Minor,4c746b1aa47af2c7e72cbe5efbb39a0518260ec0?cid=774b29d4f13844c495f206cafdad9c86
0.718,0.98,C#,-3.438,Minor,0.0491,0.0023,0.0995,0.0962,0.734,140.001,4IkBL9EAnfsMiiwQDYFyFE,spotify:track:4IkBL9EAnfsMiiwQDYFyFE,203777,4,Shaku - 2012,Pegboard Nerds,C#Minor,e5239cc909059571f86858bc67fd3d657d36d071?cid=774b29d4f13844c495f206cafdad9c86
0.547,0.892,E,-4.663,Minor,0.052,0.00493,0.000478,0.165,0.387,152.967,6dueHEeoj9L8Nb8aJ918Sa,spotify:track:6dueHEeoj9L8Nb8aJ918Sa,238431,4,Motion - 2014,Rogue,EMinor,f53259ee7eb72c3d6adc3042215bf9f42c45ed63?cid=774b29d4f13844c495f206cafdad9c86
0.631,0.779,B,-10.035,Major,0.035,0.0106,0.805,0.0928,0.263,123.993,07b4wcUxAn62NENjYqtOBv,spotify:track:07b4wcUxAn62NENjYqtOBv,298000,4,Uncharted Waters - 201,Shingo Nakamura,BMajor,1e3811f70c819ce9ab43dc04379d64f1612c74f6?cid=774b29d4f13844c495f206cafdad9c86
0.711,0.648,D,-7.405,Major,0.0395,0.00742,0.682,0.0675,0.43,142.014,4fVQlSBoXD2gNjI2c4a4Mp,spotify:track:4fVQlSBoXD2gNjI2c4a4Mp,256901,4,JC-08 - 2018,Stephen Walking,DMajor,cc270add41021d354c9d3d055f83e8b4ee67da79?cid=774b29d4f13844c495f206cafdad9c86
0.544,0.917,F,-3.759,Minor,0.0404,0.00786,0.548,0.143,0.0397,100.046,6WalqLXkl669YCYVEavpeY,spotify:track:6WalqLXkl669YCYVEavpeY,286800,4,Fire - 2015,Stonebank,FMinor,8372f12952861d37f0ab8ebf4d4139ff7fd84028?cid=774b29d4f13844c495f206cafdad9c86
0.601,0.881,A,-6.036,Major,0.206,0.119,8.07e-05,0.0939,0.332,109.983,4Obp3VpMq0NX0esBXPx63B,spotify:track:4Obp3VpMq0NX0esBXPx63B,235636,4,What It's Like - 2016,Subtact,AMajor,fed65f54d8d32222a2c8ecc32fe81a89b4dc0a7f?cid=774b29d4f13844c495f206cafdad9c86
0.378,0.733,D#,-5.477,Minor,0.034,0.0032,0.953,0.124,0.157,176.066,2u3Bf9YEOGgek5XCJVIKER,spotify:track:2u3Bf9YEOGgek5XCJVIKER,285273,4,Forever Summer - 2013,TwoThirds,D#Minor,896c39d5adfd1c209192b9913cf2814359aa37fd?cid=774b29d4f13844c495f206cafdad9c86
0.575,0.883,A#,-5.319,Minor,0.0452,0.0108,0.901,0.144,0.159,140.025,3k2MkxcvfktUghWvqNjlrw,spotify:track:3k2MkxcvfktUghWvqNjlrw,205714,4,The Language of Angels,Varien,A#Minor,5e5b2cecfc0f3c29ccacfbd18ad4d114ef488b45?cid=774b29d4f13844c495f206cafdad9c86
0.662,0.797,F#,-6.434,Major,0.0367,0.11,0.0516,0.164,0.583,124.009,79hV9YHayd2RIzpgrxNVd8,spotify:track:79hV9YHayd2RIzpgrxNVd8,205161,4,Wishful Thinking - 201,WRLD,F#Major,2a054131e89825e5994a65b1f25f8ea8d93b10ee?cid=774b29d4f13844c495f206cafdad9c86
0.587,0.971,E,-3.431,Major,0.153,0.00245,5.09e-05,0.0416,0.379,129.947,2rx49sRgc17laB96odPWtn,spotify:track:2rx49sRgc17laB96odPWtn,293893,4,Belgrade,Battle Tapes,EMajor,b8c44506c50c2f03561648c4ef3481d775d9de64?cid=774b29d4f13844c495f206cafdad9c86
0.565,0.911,B,-3.25,Major,0.0539,0.0034,0.000128,0.194,0.56,121.987,511nmDIBkG4Mivp4c0JhzI,spotify:track:511nmDIBkG4Mivp4c0JhzI,243960,4,Valkyrie,Battle Tapes,BMajor,29863ff2bdae23dc9daf712617aea82c66196c0b?cid=774b29d4f13844c495f206cafdad9c86
0.494,0.934,D,-3.176,Major,0.0676,0.00725,8.95e-06,0.115,0.492,95.026,2vbTpHhDKFQs7R9dhNlU6R,spotify:track:2vbTpHhDKFQs7R9dhNlU6R,251360,4,Solid Gold (feat. Part,Battle Tapes,DMajor,4c546d19bbf58c2f42d8681006eed32c8cad47e4?cid=774b29d4f13844c495f206cafdad9c86
0.584,0.96,F,-2.956,Major,0.0558,0.00268,0.184,0.332,0.573,119.987,40ad54YqvVZt47KVvHaDh2,spotify:track:40ad54YqvVZt47KVvHaDh2,261000,4,Private Dancer,Battle Tapes,FMajor,6061b9468ba7e24c228859f0fd66a4169ac998a9?cid=774b29d4f13844c495f206cafdad9c86
0.42,0.884,D,-3.09,Minor,0.0623,0.0705,0.0002,0.118,0.347,118.002,4BvqICBxZKegbqBFnJwprT,spotify:track:4BvqICBxZKegbqBFnJwprT,245040,4,Graveyard Shift,Battle Tapes,DMinor,e61e135d3d94a462461846b6dad653bbe5928587?cid=774b29d4f13844c495f206cafdad9c86
0.649,0.864,G#,-6.834,Major,0.0361,0.252,0.762,0.156,0.111,95.002,2K2FtO95rJdo8rpOUHyjYQ,spotify:track:2K2FtO95rJdo8rpOUHyjYQ,348333,5,Dreamboat,Battle Tapes,G#Major,e06d6a6fe24d767ba0db0247c92470f87788b1f5?cid=774b29d4f13844c495f206cafdad9c86
0.521,0.948,D#,-5.414,Major,0.334,0.000256,0.00399,0.0703,0.269,105.0,20NVntGlKQ89VQ8eWCyK7l,spotify:track:20NVntGlKQ89VQ8eWCyK7l,222067,4,Feel the Same,Battle Tapes,D#Major,c7914a9a634497fd821603af86bd64050e7e0661?cid=774b29d4f13844c495f206cafdad9c86
0.595,0.827,B,-4.555,Minor,0.0343,0.00376,0.68,0.358,0.357,110.001,7C6jVFNh9L8Vez2ysmf0D6,spotify:track:7C6jVFNh9L8Vez2ysmf0D6,363000,4,Mulholland,Battle Tapes,BMinor,a708ae002821c0e4af21394d7be6fbc683bdca71?cid=774b29d4f13844c495f206cafdad9c86
0.453,0.987,G,-1.896,Major,0.0688,0.00173,0.0,0.47,0.654,129.982,2EpjYNXoPRwhfLzv7Mv85B,spotify:track:2EpjYNXoPRwhfLzv7Mv85B,241480,4,Valley People,Battle Tapes,GMajor,ebb81dc045cc4ca8fb97ca85691ba6ee1cacbe48?cid=774b29d4f13844c495f206cafdad9c86
0.47,0.829,G,-4.136,Minor,0.0502,0.0798,0.0,0.118,0.165,124.963,6dKgKwDTcyWN42jBFUFjqj,spotify:track:6dKgKwDTcyWN42jBFUFjqj,268800,4,Again,Battle Tapes,GMinor,2cb1119580cbc50d8bf1b87433f6e8c3fb92dab8?cid=774b29d4f13844c495f206cafdad9c86
0.628,0.366,B,-8.435,Major,0.0749,0.0597,0.000328,0.103,0.618,147.019,5UgHKkLbV59CphgcHxXZDr,spotify:track:5UgHKkLbV59CphgcHxXZDr,228533,3,ok ok?,half•alive,BMajor,34ad17d6862de0496967bac33d04fd967f8537ed?cid=774b29d4f13844c495f206cafdad9c86
0.676,0.594,C,-5.588,Minor,0.053,0.00324,0.000912,0.0645,0.602,131.922,0Dit4xsY3yFY73b19VxsYE,spotify:track:0Dit4xsY3yFY73b19VxsYE,162200,4,RUNAWAY,half•alive,CMinor,0ac0afee744deb3d652e35ec33d42e9b94b78024?cid=774b29d4f13844c495f206cafdad9c86
0.767,0.671,F#,-5.75,Minor,0.0589,0.014,2.27e-05,0.171,0.587,99.987,2fhAEQ0rBKl8bY8PoEmZYZ,spotify:track:2fhAEQ0rBKl8bY8PoEmZYZ,193307,4,Maybe,half•alive,F#Minor,1482a7a915b29c17b434c5bf4a10af855441c207?cid=774b29d4f13844c495f206cafdad9c86
0.731,0.338,A#,-22.444,Minor,0.945,0.286,0.0,0.363,0.644,94.025,1ScPfyawB41i8SYy8w57Ld,spotify:track:1ScPfyawB41i8SYy8w57Ld,36920,1,the notion,half•alive,A#Minor,11c8323f381ca9513ac52a1e75fe32721ff5981f?cid=774b29d4f13844c495f206cafdad9c86
0.779,0.516,A#,-6.467,Minor,0.0521,0.148,0.0,0.0492,0.715,120.026,48XkVAagIoQHCsOlJtXUd5,spotify:track:48XkVAagIoQHCsOlJtXUd5,247787,4,still feel.,half•alive,A#Minor,067c5cc39f06a13fda82eeec389c1ef6057487e3?cid=774b29d4f13844c495f206cafdad9c86
0.677,0.448,C#,-9.414,Minor,0.0925,0.151,0.00121,0.0562,0.334,150.055,6xZ5sJAKOVFHK99gQ9Ywml,spotify:track:6xZ5sJAKOVFHK99gQ9Ywml,257120,4,TrusT,half•alive,C#Minor,9b402e1fe3d79af09f98842ec1ff90d6e7f81d0c?cid=774b29d4f13844c495f206cafdad9c86
0.797,0.606,G,-6.41,Major,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,6HGDxEtcoUsztb2xeVOXTP,spotify:track:6HGDxEtcoUsztb2xeVOXTP,222707,4,arrow,half•alive,GMajor,757810c750f7abe0f0dbf9ba2e0396061b7bd910?cid=774b29d4f13844c495f206cafdad9c86
0.686,0.594,C,-6.981,Major,0.0358,0.0821,0.0897,0.418,0.287,132.983,06yksZ8eFxWyaCxxnbXd0q,spotify:track:06yksZ8eFxWyaCxxnbXd0q,214227,4,Pure Gold,half•alive,CMajor,44916784e2107369d3900d8a294d26ed8295bd69?cid=774b29d4f13844c495f206cafdad9c86
0.895,0.493,F,-7.59,Major,0.116,0.211,1.98e-05,0.104,0.759,122.024,4AGhQh5JO3BI7aqsR9iXIg,spotify:track:4AGhQh5JO3BI7aqsR9iXIg,177627,4,ice cold. (with Kimbra,half•alive,FMajor,bfcd386395b24a83cf6f76ab4adba5dfd8e999a8?cid=774b29d4f13844c495f206cafdad9c86
0.742,0.404,F,-8.319,Minor,0.0586,0.0554,0.00102,0.0886,0.624,76.457,7kFICSTArh1ayxdTgrEXmd,spotify:track:7kFICSTArh1ayxdTgrEXmd,209227,4,Rest (with Samm Hensha,half•alive,FMinor,d8031b9810aa0d99346d151e0087621c7f92b9ae?cid=774b29d4f13844c495f206cafdad9c86
0.529,0.334,C,-12.724,Major,0.0317,0.694,0.0543,0.145,0.346,120.009,7tMVc96KA0au5RlWnAE2JK,spotify:track:7tMVc96KA0au5RlWnAE2JK,211360,4,BREAKFAST,half•alive,CMajor,fb01a1c9b6aa9e2e4f6d7aaee32e85d7c1e50a4f?cid=774b29d4f13844c495f206cafdad9c86
0.477,0.523,B,-9.213,Major,0.141,0.399,0.00044,0.369,0.501,113.196,6tJkq3zUXlEjWluMW9Hdij,spotify:track:6tJkq3zUXlEjWluMW9Hdij,335067,4,creature,half•alive,BMajor,7b506b5555fe7d2518b45b550bf3a3d718bc6d5d?cid=774b29d4f13844c495f206cafdad9c86
0.282,0.547,D,-8.621,Major,0.0322,0.03,0.888,0.104,0.133,151.468,3xMQOd1C3TXsjQ3pmzOmkC,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,410187,4,Weight of Love,The Black Keys,DMajor,cb45f92e7302225ec2dfbbef03199132321ef140?cid=774b29d4f13844c495f206cafdad9c86
0.641,0.687,D,-7.36,Minor,0.0335,0.162,0.168,0.065,0.416,98.014,39e1gl7VaxuCev5ga7bvNq,spotify:track:39e1gl7VaxuCev5ga7bvNq,268120,4,In Time,The Black Keys,DMinor,13bdb205dba9e6179c15e48bbe9b2466d5a900fb?cid=774b29d4f13844c495f206cafdad9c86
0.647,0.465,F#,-10.272,Minor,0.0245,0.258,0.149,0.111,0.243,94.035,1pwWrPxonLIE12WWu9NzgU,spotify:track:1pwWrPxonLIE12WWu9NzgU,222960,4,Turn Blue,The Black Keys,F#Minor,0bb1335eff09dd45f8605c0d74202a0f4895ede1?cid=774b29d4f13844c495f206cafdad9c86
0.609,0.674,A,-6.506,Minor,0.0355,0.00378,0.000302,0.129,0.743,127.541,3Hx7RXqCS7Kzjy2ot2q1Gk,spotify:track:3Hx7RXqCS7Kzjy2ot2q1Gk,246307,4,Fever,The Black Keys,AMinor,ce50d816cb3a94fcf9a06d49f9b263cb7f17b906?cid=774b29d4f13844c495f206cafdad9c86
0.597,0.776,A,-6.958,Minor,0.0286,0.153,6.05e-06,0.282,0.604,107.993,0MV8NQXGDMR0EKX314JlN9,spotify:track:0MV8NQXGDMR0EKX314JlN9,228120,4,Year in Review,The Black Keys,AMinor,c56c3b58a1ee9ab0881528b4adb89251c99bac0b?cid=774b29d4f13844c495f206cafdad9c86
0.528,0.621,B,-7.088,Minor,0.0319,0.00719,0.00134,0.0947,0.541,141.329,2gxnODNtIvc2qdlEVuV1iR,spotify:track:2gxnODNtIvc2qdlEVuV1iR,255947,4,Bullet in the Brain,The Black Keys,BMinor,822481315e1f6b4fdf71380ced95b7790a05b04a?cid=774b29d4f13844c495f206cafdad9c86
0.393,0.779,D,-6.177,Major,0.0417,0.0286,0.395,0.147,0.17,109.605,4pdxEaljHc3pyiGAipOK2z,spotify:track:4pdxEaljHc3pyiGAipOK2z,190720,4,It's Up to You Now,The Black Keys,DMajor,25f937e1c1d1ce02bf47baf04b384bdb7ab0d0d8?cid=774b29d4f13844c495f206cafdad9c86
0.427,0.576,A,-7.282,Major,0.0288,0.262,0.000482,0.241,0.401,151.937,7ctca1Hz43SyMcI4qUrpY7,spotify:track:7ctca1Hz43SyMcI4qUrpY7,217120,4,Waiting on Words,The Black Keys,AMajor,baad7ac360e05d2cef1c304e9d1a6281863275f1?cid=774b29d4f13844c495f206cafdad9c86
0.606,0.638,D#,-6.994,Minor,0.0339,0.0434,0.000247,0.0887,0.817,97.992,5HPnumlogzZtpLEaORZjz1,spotify:track:5HPnumlogzZtpLEaORZjz1,213227,4,10 Lovers,The Black Keys,D#Minor,11696698187388fdbb621e3d39ca05038f608f1a?cid=774b29d4f13844c495f206cafdad9c86
0.279,0.626,B,-7.095,Major,0.0342,0.077,0.00394,0.118,0.342,77.513,3OpoDVx3Ct42RM68Bvffvy,spotify:track:3OpoDVx3Ct42RM68Bvffvy,278107,4,In Our Prime,The Black Keys,BMajor,4dd065e8e14e18e2f0209091210e9a48ff691830?cid=774b29d4f13844c495f206cafdad9c86
0.475,0.836,E,-5.446,Major,0.0529,0.0175,0.0,0.104,0.723,123.144,0zo4T5c5VV42554ySEc5J6,spotify:track:0zo4T5c5VV42554ySEc5J6,180173,4,Gotta Get Away,The Black Keys,EMajor,2e1029006270b9e4e1a5aa33be02d18e6468b485?cid=774b29d4f13844c495f206cafdad9c86
0.422,0.707,A#,-7.821,Major,0.0357,0.00459,0.888,0.313,0.266,80.705,4I6U9gQBQUvZvMLPGldI6e,spotify:track:4I6U9gQBQUvZvMLPGldI6e,244027,4,Blue Collar Love - Sil,Starflyer 59,A#Major,5b7b556fed311e66f3b7b41853d503c2facf5511?cid=774b29d4f13844c495f206cafdad9c86
0.369,0.667,A#,-6.595,Major,0.0272,0.00164,0.945,0.353,0.312,74.675,2uFPQxlA3ccmDzXt24pNZc,spotify:track:2uFPQxlA3ccmDzXt24pNZc,179907,4,Monterey,Starflyer 59,A#Major,fee29e53ce6aa5f9302dff5d09079c37bb59004a?cid=774b29d4f13844c495f206cafdad9c86
0.441,0.77,G,-6.914,Major,0.0373,1.66e-05,0.849,0.306,0.132,114.578,1eAbTnS2aTcmEQjJe23Me3,spotify:track:1eAbTnS2aTcmEQjJe23Me3,207400,4,Sled,Starflyer 59,GMajor,2591d410df2741f73889c0d7fa20ba366e5f504c?cid=774b29d4f13844c495f206cafdad9c86
